153.4222 	WARNING 	Requested image 'faces/known/known_24.jpg' not found but similar filename 'faces/known/known_24.png' exists. This will be used instead but changing the filename is advised.
153.4642 	INFO 	Keyboard events cleared
153.4639 	EXP 	fixation: autoDraw = False
153.4639 	EXP 	fixation: autoDraw = False
153.4639 	EXP 	faces_image: image = 'faces/known/known_24.jpg'
153.4639 	EXP 	faces_image: autoDraw = True
154.5795 	DATA 	Keypress: space
155.4282 	EXP 	New trial (rep=0, index=37): <Trial 37 (37 in rep 0) data={'block': 1, 'trial': 38, 'image': 'faces/unknown/unknown_242.jpg', 'type': 'unknown', 'thisN': 37, 'thisTrialN': 37, 'thisRepN': 0}>
155.4362 	EXP 	faces_image: autoDraw = False
156.4114 	EXP 	fixation: autoDraw = True
157.2102 	INFO 	Keyboard events cleared
157.2099 	EXP 	fixation: autoDraw = False
157.2099 	EXP 	fixation: autoDraw = False
