9.6163 	INFO 	Loaded monitor calibration from ['2025_03_07 15:28']
174.0516 	EXP 	New trial (rep=0, index=38): <Trial 38 (38 in rep 0) data={'block': 2, 'trial': 39, 'image': 'faces/unknown/unknown_60.jpg', 'type': 'unknown', 'thisN': 38, 'thisTrialN': 38, 'thisRepN': 0}>
174.0595 	EXP 	faces_image: autoDraw = False
175.0344 	EXP 	fixation: autoDraw = True
175.8114 	INFO 	Keyboard events cleared
175.8111 	EXP 	fixation: autoDraw = False
175.8111 	EXP 	fixation: autoDraw = False
175.8111 	EXP 	faces_image: image = 'faces/unknown/unknown_60.jpg'
175.8111 	EXP 	faces_image: autoDraw = True
177.7856 	EXP 	New trial (rep=0, index=39): <Trial 39 (39 in rep 0) data={'block': 2, 'trial': 40, 'image': 'faces/unknown/unknown_255.jpg', 'type': 'unknown', 'thisN': 39, 'thisTrialN': 39, 'thisRepN': 0}>
177.7931 	EXP 	faces_image: autoDraw = False
178.7681 	EXP 	fixation: autoDraw = True
179.4886 	INFO 	Keyboard events cleared
179.4882 	EXP 	fixation: autoDraw = False
179.4882 	EXP 	fixation: autoDraw = False
179.4882 	EXP 	faces_image: image = 'faces/unknown/unknown_255.jpg'
179.4882 	EXP 	faces_image: autoDraw = True
181.4601 	EXP 	New trial (rep=0, index=40): <Trial 40 (40 in rep 0) data={'block': 2, 'trial': 41, 'image': 'faces/known/known_19.jpg', 'type': 'known', 'thisN': 40, 'thisTrialN': 40, 'thisRepN': 0}>
181.4678 	EXP 	faces_image: autoDraw = False
182.4513 	EXP 	fixation: autoDraw = True
183.3856 	WARNING 	Requested image 'faces/known/known_19.jpg' not found but similar filename 'faces/known/known_19.png' exists. This will be used instead but changing the filename is advised.
183.4223 	INFO 	Keyboard events cleared
183.4220 	EXP 	fixation: autoDraw = False
183.4220 	EXP 	fixation: autoDraw = False
183.4220 	EXP 	faces_image: image = 'faces/known/known_19.jpg'
183.4220 	EXP 	faces_image: autoDraw = True
184.2282 	DATA 	Keypress: space
185.3933 	EXP 	New trial (rep=0, index=41): <Trial 41 (41 in rep 0) data={'block': 2, 'trial': 42, 'image': 'faces/unknown/unknown_288.jpg', 'type': 'unknown', 'thisN': 41, 'thisTrialN': 41, 'thisRepN': 0}>
185.4013 	EXP 	faces_image: autoDraw = False
186.3764 	EXP 	fixation: autoDraw = True
187.2182 	INFO 	Keyboard events cleared
187.2180 	EXP 	fixation: autoDraw = False
187.2180 	EXP 	fixation: autoDraw = False
187.2180 	EXP 	faces_image: image = 'faces/unknown/unknown_288.jpg'
187.2180 	EXP 	faces_image: autoDraw = True
189.1936 	EXP 	New trial (rep=0, index=42): <Trial 42 (42 in rep 0) data={'block': 2, 'trial': 43, 'image': 'faces/unknown/unknown_28.jpg', 'type': 'unknown', 'thisN': 42, 'thisTrialN': 42, 'thisRepN': 0}>
189.2014 	EXP 	faces_image: autoDraw = False
190.1765 	EXP 	fixation: autoDraw = True
190.9592 	INFO 	Keyboard events cleared
190.9590 	EXP 	fixation: autoDraw = False
190.9590 	EXP 	fixation: autoDraw = False
190.9590 	EXP 	faces_image: image = 'faces/unknown/unknown_28.jpg'
190.9590 	EXP 	faces_image: autoDraw = True
192.9351 	EXP 	New trial (rep=0, index=43): <Trial 43 (43 in rep 0) data={'block': 2, 'trial': 44, 'image': 'faces/unknown/unknown_273.jpg', 'type': 'unknown', 'thisN': 43, 'thisTrialN': 43, 'thisRepN': 0}>
192.9430 	EXP 	faces_image: autoDraw = False
193.9178 	EXP 	fixation: autoDraw = True
194.8547 	INFO 	Keyboard events cleared
194.8545 	EXP 	fixation: autoDraw = False
194.8545 	EXP 	fixation: autoDraw = False
194.8545 	EXP 	faces_image: image = 'faces/unknown/unknown_273.jpg'
194.8545 	EXP 	faces_image: autoDraw = True
196.8269 	EXP 	New trial (rep=0, index=44): <Trial 44 (44 in rep 0) data={'block': 2, 'trial': 45, 'image': 'faces/unknown/unknown_113.jpg', 'type': 'unknown', 'thisN': 44, 'thisTrialN': 44, 'thisRepN': 0}>
196.8345 	EXP 	faces_image: autoDraw = False
197.8180 	EXP 	fixation: autoDraw = True
198.7690 	INFO 	Keyboard events cleared
198.7687 	EXP 	fixation: autoDraw = False
198.7687 	EXP 	fixation: autoDraw = False
198.7687 	EXP 	faces_image: image = 'faces/unknown/unknown_113.jpg'
198.7687 	EXP 	faces_image: autoDraw = True
200.7433 	EXP 	New trial (rep=0, index=45): <Trial 45 (45 in rep 0) data={'block': 2, 'trial': 46, 'image': 'faces/unknown/unknown_250.jpg', 'type': 'unknown', 'thisN': 45, 'thisTrialN': 45, 'thisRepN': 0}>
200.7511 	EXP 	faces_image: autoDraw = False
201.7262 	EXP 	fixation: autoDraw = True
202.6173 	INFO 	Keyboard events cleared
202.6170 	EXP 	fixation: autoDraw = False
202.6170 	EXP 	fixation: autoDraw = False
202.6170 	EXP 	faces_image: image = 'faces/unknown/unknown_250.jpg'
202.6170 	EXP 	faces_image: autoDraw = True
204.5852 	EXP 	New trial (rep=0, index=46): <Trial 46 (46 in rep 0) data={'block': 2, 'trial': 47, 'image': 'faces/unknown/unknown_122.jpg', 'type': 'unknown', 'thisN': 46, 'thisTrialN': 46, 'thisRepN': 0}>
204.5928 	EXP 	faces_image: autoDraw = False
205.5682 	EXP 	fixation: autoDraw = True
206.4253 	INFO 	Keyboard events cleared
206.4251 	EXP 	fixation: autoDraw = False
206.4251 	EXP 	fixation: autoDraw = False
206.4251 	EXP 	faces_image: image = 'faces/unknown/unknown_122.jpg'
206.4251 	EXP 	faces_image: autoDraw = True
208.4019 	EXP 	New trial (rep=0, index=47): <Trial 47 (47 in rep 0) data={'block': 2, 'trial': 48, 'image': 'faces/known/known_39.jpg', 'type': 'known', 'thisN': 47, 'thisTrialN': 47, 'thisRepN': 0}>
208.4099 	EXP 	faces_image: autoDraw = False
209.3846 	EXP 	fixation: autoDraw = True
210.0709 	WARNING 	Requested image 'faces/known/known_39.jpg' not found but similar filename 'faces/known/known_39.png' exists. This will be used instead but changing the filename is advised.
210.1140 	INFO 	Keyboard events cleared
210.1137 	EXP 	fixation: autoDraw = False
210.1137 	EXP 	fixation: autoDraw = False
210.1137 	EXP 	faces_image: image = 'faces/known/known_39.jpg'
210.1137 	EXP 	faces_image: autoDraw = True
210.9889 	DATA 	Keypress: space
212.0767 	EXP 	New trial (rep=0, index=48): <Trial 48 (48 in rep 0) data={'block': 2, 'trial': 49, 'image': 'faces/unknown/unknown_223.jpg', 'type': 'unknown', 'thisN': 48, 'thisTrialN': 48, 'thisRepN': 0}>
212.0846 	EXP 	faces_image: autoDraw = False
213.0676 	EXP 	fixation: autoDraw = True
213.8008 	INFO 	Keyboard events cleared
213.8006 	EXP 	fixation: autoDraw = False
213.8006 	EXP 	fixation: autoDraw = False
213.8006 	EXP 	faces_image: image = 'faces/unknown/unknown_223.jpg'
213.8006 	EXP 	faces_image: autoDraw = True
215.7768 	EXP 	New trial (rep=0, index=49): <Trial 49 (49 in rep 0) data={'block': 2, 'trial': 50, 'image': 'faces/known/known_27.jpg', 'type': 'known', 'thisN': 49, 'thisTrialN': 49, 'thisRepN': 0}>
215.7846 	EXP 	faces_image: autoDraw = False
216.7596 	EXP 	fixation: autoDraw = True
217.6357 	WARNING 	Requested image 'faces/known/known_27.jpg' not found but similar filename 'faces/known/known_27.png' exists. This will be used instead but changing the filename is advised.
217.6740 	INFO 	Keyboard events cleared
217.6736 	EXP 	fixation: autoDraw = False
217.6736 	EXP 	fixation: autoDraw = False
217.6736 	EXP 	faces_image: image = 'faces/known/known_27.jpg'
217.6736 	EXP 	faces_image: autoDraw = True
219.6513 	EXP 	faces_image: autoDraw = False
219.6513 	EXP 	Endding: autoDraw = True
220.6430 	EXP 	Endding: autoDraw = False
220.6430 	EXP 	Endding: autoDraw = False
220.6433 	EXP 	project: status = STOPPED
220.6860 	INFO 	saved data to 'C:\\Users\\napat\\Documents\\GitHub\\BCI-P300-project\\data/101_project_2025-05-07_17h54.41.964.csv'
220.6876 	INFO 	saved data to C:\Users\napat\Documents\GitHub\BCI-P300-project\data/101_project_2025-05-07_17h54.41.964.psydat
